          atime        conv_uu        conv_vv        conv_ww         pm1avg           tavg
  3.6000000E+02 -7.5324452E-05 -3.3155286E-06 -1.1255816E-05  6.5105713E-03  0.0000000E+00
  3.6000000E+02  1.4590952E-01  5.1410186E-03  3.6375702E-02  6.2887194E-03  0.0000000E+00
  3.6000000E+02  2.3626969E-01  9.2134363E-03  4.4358970E-02  5.7909546E-03  0.0000000E+00
  3.6000000E+02  1.6651534E-01  9.3846020E-03  2.2147453E-02  4.8704733E-03  0.0000000E+00
  3.6000000E+02  6.6809549E-02  7.7850600E-03  2.4666879E-03  3.6352670E-03  0.0000000E+00
  3.6000000E+02 -8.2673684E-03  5.1914366E-03 -8.3474618E-03  2.2488968E-03  0.0000000E+00
  3.6000000E+02 -5.6019779E-02  2.0896716E-03 -1.2998682E-02  8.4691746E-04  0.0000000E+00
  3.6000000E+02 -8.2831203E-02 -1.0001595E-03 -1.4359501E-02 -4.7812702E-04  0.0000000E+00
  3.6000000E+02 -9.4101714E-02 -3.6697333E-03 -1.4093933E-02 -1.6690998E-03  0.0000000E+00
  3.6000000E+02 -9.4649113E-02 -5.6843456E-03 -1.3241640E-02 -2.6952634E-03  0.0000000E+00
  3.6000000E+02 -8.8348888E-02 -6.9581615E-03 -1.2300912E-02 -3.5436485E-03  0.0000000E+00
  3.6000000E+02 -7.7855057E-02 -7.5160106E-03 -1.1341683E-02 -4.2143908E-03  0.0000000E+00
  3.6000000E+02 -6.5305660E-02 -7.4583065E-03 -1.0354710E-02 -4.7165327E-03  0.0000000E+00
  3.6000000E+02 -5.2287242E-02 -6.9256212E-03 -9.3024447E-03 -5.0646970E-03  0.0000000E+00
  3.6000000E+02 -3.9842382E-02 -6.0680243E-03 -8.1469381E-03 -5.2766877E-03  0.0000000E+00
  3.6000000E+02 -2.8580566E-02 -5.0234709E-03 -6.8764762E-03 -5.3717949E-03  0.0000000E+00
  3.6000000E+02 -1.8827747E-02 -3.9062281E-03 -5.5220653E-03 -5.3695698E-03  0.0000000E+00
  3.6000000E+02 -1.0749904E-02 -2.8063294E-03 -4.1548940E-03 -5.2888369E-03  0.0000000E+00
  3.6000000E+02 -4.3846110E-03 -1.8015426E-03 -2.8549426E-03 -5.1473667E-03  0.0000000E+00
  3.6000000E+02  4.4749356E-04 -9.2925416E-04 -1.6481949E-03 -4.9624113E-03  0.0000000E+00
  3.6000000E+02  3.9138318E-03 -2.0544094E-04 -5.9302802E-04 -4.7477282E-03  0.0000000E+00
  3.6000000E+02  6.1956937E-03  3.5732847E-04  2.6902983E-04 -4.5176299E-03  0.0000000E+00
  3.6000000E+02  7.5088545E-03  7.6578815E-04  9.2947478E-04 -4.2837977E-03  0.0000000E+00
  3.6000000E+02  8.0738401E-03  1.0381719E-03  1.4001421E-03 -4.0553939E-03  0.0000000E+00
  3.6000000E+02  8.0954363E-03  1.1981847E-03  1.7040501E-03 -3.8392581E-03  0.0000000E+00
  3.6000000E+02  7.7501130E-03  1.2705857E-03  1.8691298E-03 -3.6401607E-03  0.0000000E+00
  3.6000000E+02  7.1800354E-03  1.2782222E-03  1.9241976E-03 -3.4610918E-03  0.0000000E+00
  3.6000000E+02  6.4923328E-03  1.2403509E-03  1.8965286E-03 -3.3035597E-03  0.0000000E+00
